artist_name,artist_url,works,work_urls,category
Simon Starling,https://ubu.com/film/starling.html,"Short Story, Brief History (1999), Wilhelm Noack oHG (2006), Project for a Masquerade (Hiroshima) (2010-11), Phantom Ride (2013), In Speculum (2013)


Simon Starling was born in 1967 in Epsom, England. He attended the Maidstone College of Art from 1986 to 1987, Nottingham Trent University from 1987 to 1990, and the Glasgow School of Art from 1990 to 1992. Starling’s works point to connections between the history of Modernism and contemporary globalization. For Le Jardin Suspendu (1998), he crafted a radio-controlled airplane from balsa wood, cut from a tree in Ecuador, and flew it above a Modernist villa in Melbourne, Australia. In Inverted Retrograde Theme, USA (House for a Songbird) (2002), the artist made models of buildings based on housing projects in Puerto Rico designed by the architect Simon Schmiderer in the early 1960s, adapting Schmiderer’s designs according to Arnold Schoenberg’s twelve-tone notational system for Modernist music. Bird in Space (2004), an enormous slab of Romanian steel supported by helium-filled rubber jacks, refers both to the recent history of international steel trade tariffs and to Constantin Brancusi’s 1926 sculpture of the same name, which upon reaching the United States for an exhibition in 1927 sparked a landmark court case on what could be legally defined as art. Starling’s recent works pose charged propositions for both artistic processes and energy consumption. For Tabernas Desert Run (2004), the artist created an electric bicycle on which he traversed the Tabernas desert; the vehicle’s only emission was water, which Starling used to paint a watercolor of a cactus. For Shedboatshed (Mobile Architecture No 2) (2005), Starling utilized the wood from a shed to construct a boat, which he navigated down the Rhine to the Kunstmuseum Basel, where he thereupon disassembled the barge to rebuild a shed. Starling’s recent pieces also extend his sardonic engagement with modern sculpture; for example Infestation Piece (Musselled Moore) (2007–08) is a Henry Moore-like steel figure overrun with erosive barnacles.

Since his first solo exhibition, at the Showroom in London in 1995, Starling has had shows at the Moderna Museet in Stockholm (1998), Camden Arts Centre in London (2000), Fundació Joan Miró in Barcelona (2004), Kunstmuseum Basel (2005), Städtischen Kunstmuseum zum Museum Folkwang in Essen (2006), Wiels Centre for Contemporary Art, Brussels (2006 and 2007), and Massachusetts Museum of Contemporary Art in North Adams (2008), among other venues. His work has also appeared in Manifesta 3 in Ljubljana, Slovenia (2000), Manifesta 4 in Frankfurt am Main (2002), Venice Biennale (2003), Moving Pictures at the Guggenheim Museum Bilbao (2003), São Paulo Biennial (2004), and Triennial of Photography and Video at the International Center for Photography, New York (2006). In 1999 he received the Paul Hamlyn Foundation Award for Artists and a Blinky Palermo Stipendium from the Galerie für Zeitgenössische Kunst in Leipzig, Germany. In 2004 he was short-listed for the Guggenheim Museum’s Hugo Boss Prize and in 2005 won the Turner Prize. He lives and works in Copenhagen.","https://ubu.com/film/starling_story.html, https://ubu.com/film/starling_noack.html, https://ubu.com/film/starling_hiroshima.html, https://ubu.com/film/starling_phantom.html, https://ubu.com/film/starling_speculum.html",Film & Video
Smith / Stewart,https://ubu.com/film/smith_stewart.html,Compilation Reel (1994-2001),https://ubu.com/film/smith_stewart_compilation.html,Film & Video
Robert Smithson,https://ubu.com/film/smithson.html,"Nancy Holt & Robert Smithson - Mono Lake (1968), East Coast West Coast (1969), Spiral Jetty (excerpts) (1970), Nancy Holt & Robert Smithson - Swamp (1971), Hotel Palenque (1969)","https://ubu.com/film/smithson_mono.html, https://ubu.com/film/smithson_east.html, https://ubu.com/film/smithson_spiral.html, https://ubu.com/film/smithson_swamp.html, https://ubu.com/film/smithson_hotel.html",Film & Video
Mark Street,https://ubu.com/film/street.html,"Winterwheat, 1989, Trailer Trash, 2009, Vera Drake,Drowning, 2012, Seance, 2017, Zoom, 2018,, Morning, Noon, Night; Water, Land and Sky, 2019","https://ubu.com/film/street_winter.html, https://ubu.com/film/street_trailer.html, https://ubu.com/film/street_vera.html, https://ubu.com/film/street_seance.html, https://ubu.com/film/street_zoom.html, https://ubu.com/film/street_morning.html",Film & Video
Michael Snow,https://ubu.com/film/snow.html,"A to Z (1956), New York Eye and Ear Control (1964), Standard Time (1967), Back and Forth AKA <---> (1969), One Second in Montreal (1969), Dripping Water (with Joyce Weiland) (1969), Breakfast (Table Top Dolly) (1976), So This Is, Prelude (2000), WVLNT: Wavelength For Those Who Don't Have The Time (2003), Sshtoorrty, Screening Room: Michael Snow (1977), Michael Snow Up Close, Michael Snow in UbuWeb Sound","https://ubu.com/film/snow_a.html, https://ubu.com/film/snow_eye.html, https://ubu.com/film/snow_standard.html, https://ubu.com/film/snow_back.html, https://ubu.com/film/snow_montreal.html, https://ubu.com/film/wieland_dripping.html, https://ubu.com/film/snow_breakfast.html, https://ubu.com/film/snow_so.html, https://ubu.com/film/snow_prelude.html, https://ubu.com/film/snow_wvlnt.html, https://ubu.com/film/snow_ssh.html, https://ubu.com/film/snow_screening.html, https://ubu.com/film/snow_close.html, https://ubu.com/sound/snow.html",Film & Video
Sean Snyder,https://ubu.com/film/snyder.html,"Analepsis, Casio, Seiko, Sheraton, Toyota, Mars, Schema (Television), Sony DCR–PC120E. Disassembled, Compression / Propoganda, Video 1, Compression / Propoganda, Video 2","https://ubu.com/film/snyder_anal.html, https://ubu.com/film/snyder_casio.html, https://ubu.com/film/snyder_schema.html, https://ubu.com/film/snyder_sony.html, https://ubu.com/film/snyder_compression1.html, https://ubu.com/film/snyder_compression2.html",Film & Video
Valerie Soe,https://ubu.com/film/soe.html,All Orientals Look the Same (1986),https://ubu.com/film/soe_orientals.html,Film & Video
Steven Soderbergh,https://ubu.com/film/soderbergh.html,The Return of W. De Rijk (2015),https://ubu.com/film/soderbergh_rijk.html,Film & Video
Jeremy Solterbeck,https://ubu.com/film/solterbeck.html,Moving Illustrations of Machines (2000),https://ubu.com/film/solterbeck_machines.html,Film & Video
Sonic Youth,https://ubu.com/film/sonicyouth.html,"Making The Nature Scene (Kim Gordon and Chris Habib) (1985), Teenie Weenie Boppie (Chris Habib and Kim Gordon) (1997), Carpenter's Piano Piece #13 (For Nam June Paik) (Chris Habib / Sonic Youth) (1999), Sonic Youth in UbuWeb Sound","https://ubu.com/film/habib_nature.html, https://ubu.com/film/habib_teenie.html, https://ubu.com/film/habib_carpenters.html, https://ubu.com/sound/sonicyouth.html",Film & Video
