artist_name,artist_url,works,work_urls,category
"Severo Sarduy -- ""The Concrete Poetry Movement in Brazil""",https://ubu.com/papers/sarduy.html,"""Concrete Poetry: A World View : Brazil"" in UbuWeb Papers, ""The Imperative of Invention..."" Charles A. Perrone, ""Interview with Augusto de Campos"" Roland Greene, ""The Concrete Historical"" Roland Greene, Sérgio Bessa ""Architecture Versus Sound in Concrete Poetry"", ""Speaking About Genre: the Case of Concrete Poetry"" Victoria Pineda, ""From (Command) Line to (Iconic) Constellation"", Kenneth Goldsmith","https://ubu.com/papers/solt/brazil.html, https://ubu.com/papers/perrone.html, https://ubu.com/papers/greene02.html, https://ubu.com/papers/greene.html, https://ubu.com/papers/bessa.html, https://ubu.com/papers/pineda.html, https://ubu.com/papers/goldsmith_command.html",Papers
"Aram Saroyan -- ""Flower Power, 1999""",https://ubu.com/papers/saroyan.html,"Aram Saryoan in UbuWeb Sound, Aram Saroyan in UbuWeb Films, lighght","https://ubu.com/sound/saroyan.html, https://ubu.com/film/saroyan.html, https://ubu.com/historical/saroyan/21.html",Papers
"Michael Scharf -- ""I LOVE SYSTEMS""",https://ubu.com/papers/scharf.html,Michael Scharf in /ubu Editions,https://ubu.com/ubu/scharf_verite.html,Papers
"Jessica Smith -- ""Manifest""",https://ubu.com/papers/smith_manifest.html,,,Papers
[Introduction],https://ubu.com/papers/solt/intro.html,,,Papers
[Austria],https://ubu.com/papers/solt/austria.html,"The Vienna Group, Ernst Jandl","https://ubu.com/papers/ruhm_vienna.html, https://ubu.com/sound/jandl.html",Papers
[Belgium,https://ubu.com/papers/solt/belgium.html,,,Papers
[Brazil],https://ubu.com/papers/solt/brazil.html,"Haraldo de Campos, from: Galáxias ""Circuladô de fulô"", ""The Imperative of Invention..."" Charles A. Perrone, ""Interview with Augusto de Campos"" Roland Greene, ""The Concrete Historical"" Roland Greene, Sérgio Bessa ""Architecture Versus Sound in Concrete Poetry"", ""Speaking About Genre: the Case of Concrete Poetry"" Victoria Pineda, ""From (Command) Line to (Iconic) Constellation"", Kenneth Goldsmith","https://ubu.com/ethno/poems/decampos_galaxias.html, https://ubu.com/papers/perrone.html, https://ubu.com/papers/greene02.html, https://ubu.com/papers/greene.html, https://ubu.com/papers/bessa.html, https://ubu.com/papers/pineda.html, https://ubu.com/papers/goldsmith_command.html",Papers
[Czech Republic],https://ubu.com/papers/solt/czech.html,,,Papers
[England],https://ubu.com/papers/solt/england.html,,,Papers
[France],https://ubu.com/papers/solt/france.html,,,Papers
[Germany],https://ubu.com/papers/solt/germany.html,Pierre and Ilse Garnier,https://ubu.com/papers/garnier_02.html,Papers
[Iceland],https://ubu.com/papers/solt/iceland.html,,,Papers
[Italy],https://ubu.com/papers/solt/italy.html,"christian morgenstern, f. t. marinetti, pierre albert-birot, guillaume apollinaire","https://ubu.com/sound/morgenstern.html, https://ubu.com/sound/marinetti.html, https://ubu.com/sound/albert-birot.html, https://ubu.com/sound/app.html",Papers
[Japan],https://ubu.com/papers/solt/japan.html,,,Papers
[Portugal],https://ubu.com/papers/solt/portugal.html,,,Papers
[Scotland],https://ubu.com/papers/solt/scotland.html,,,Papers
[Spain],https://ubu.com/papers/solt/spain.html,"Marinetti, Tzara","https://ubu.com/sound/marinetti.html, https://ubu.com/sound/tzara.html",Papers
[Switzerland],https://ubu.com/papers/solt/switzerland.html,,,Papers
[Turkey],https://ubu.com/papers/solt/turkey.html,,,Papers
[United States],https://ubu.com/papers/solt/us.html,"e. e. cummings, Gertrude Stein, Henri Chopin, Raoul Hausmann","https://ubu.com/sound/cummings.html, https://ubu.com/sound/stein.html, https://ubu.com/sound/chopin.html, https://ubu.com/sound/hausmann.html",Papers
[Typography in the Visual Poem],https://ubu.com/papers/solt/typo.html,,,Papers
[The New Poet-Reader],https://ubu.com/papers/solt/new_poet.html,,,Papers
[The New Visual Poetry],https://ubu.com/papers/solt/new_vis_po.html,,,Papers
[Conclusions],https://ubu.com/papers/solt/conclusions.html,,,Papers
Susan Sontag -- The Aesthetics of Silence,https://ubu.com/aspen/aspen5and6/threeEssays.html#sontag,"index, Duchamp, Samuel Beckett, John Cage, Jasper Johns, Andy Warhol, Alain Robbe-Grillet, Previous","https://ubu.com/aspen/siteIndex.html, https://ubu.com/aspen/aspen5and6/audio5E.html, https://ubu.com/aspen/aspen5and6/audio5A.html, https://ubu.com/aspen/aspen5and6/audio5C.html, https://ubu.com/aspen/aspen3/powers.html#johns, https://ubu.com/aspen/aspen3/powers.html#warhol, https://ubu.com/aspen/aspen5and6/audio5B.html, https://ubu.com/aspen/aspen5and6/contents.html",Papers
John Strausbaugh -- On David Daniels,https://ubu.com/papers/daniels.html,"Michael Basinski interviews David Daniels in UbuWeb Papers, David Daniel's Gates of Paradsie in UbuWeb Contemporary","https://ubu.com/papers/daniels_interview.html, https://ubu.com/contemp/daniels/daniels.html",Papers
Thom Swiss -- Approaches to Teaching Concrete Poetry: An Annotated Bibliography,https://ubu.com/papers/swiss_bibliography.html,,,Papers
Jon M. Tolman -- The Context of a Vanguard: Toward a Definition of Concrete Poetry,https://ubu.com/papers/tolman.html,,,Papers
"Paul de Vree -- ""Manifesto""",https://ubu.com/papers/de_vree.html,De Vree's Sound Poetry in UbuWeb Sound,https://ubu.com/sound/devree.html,Papers
"[Darren Wershler-Henry -- ""Noise in the Channel...""]",https://ubu.com/papers/ol/dwh.html,www.acsu.buffalo.edu/~foust/A2.html#stefans2,htttp://www.acsu.buffalo.edu/%7Efoust/A2.html#stefans2,Papers
"[Christian Bök -- ""The Square Root of -1""]",https://ubu.com/papers/ol/bok.html,"Christian Bök in UbuWeb Sound, Christian Bök -- ""Notes Toward a Potential Robopoetics"" in UbuWeb Papers, Christian Bök -- ""After Language Poetry"" in UbuWeb Papers","https://ubu.com/sound/bok.html, https://ubu.com/papers/object/03_bok.pdf, https://ubu.com/papers/oei/bok.html",Papers
"[Craig Dworkin -- ""Net Losses""]",https://ubu.com/papers/ol/dworkin.html,,,Papers
"[Loss Pequeño Glazier -- ""Between the Academy and a Hard Drive""]",https://ubu.com/papers/ol/glazier.html,,,Papers
